excise_tax_nbr,major,minor,sale_date,sale_month,sale_year,sale_price,year_built,year_renovated,lon,lat
2955294,867730,840,2018-09-21,9,2018,900000,1983,0,-122.0158125,47.6159761
2956057,929730,1785,2018-09-17,9,2018,650000,1928,0,-122.3748735,47.564750600000004
2952591,403870,990,2018-09-06,9,2018,1025000,1960,0,-122.1128896,47.61543899999999
2926478,382600,715,2018-04-18,4,2018,330000,1934,0,-122.3029171,47.4929527
2934877,683800,610,2018-06-05,6,2018,757000,1986,0,-122.162716,47.6819986
2933837,929730,1106,2018-05-23,5,2018,825000,1940,0,-122.3725412,47.5676308
2960062,668150,150,2018-10-23,10,2018,1365000,2003,0,-122.3872887,47.6450593
2958967,668990,20,2018-10-17,10,2018,480000,1978,0,-122.2923531,47.768359
2960723,785201,940,2018-10-30,10,2018,720000,1998,0,-121.8701246,47.5371441
2931428,8700,57,2018-05-17,5,2018,330000,1947,0,-122.1971074,47.45467379999999
2926051,21770,330,2018-04-17,4,2018,710000,1959,0,-122.3497421,47.7770859
2968200,865120,10,2018-12-05,12,2018,2316000,2005,0,-122.2147474,47.54854210000001
2966794,12605,9089,2018-12-13,12,2018,630000,1988,0,-122.110941,47.7757349
2937189,815585,190,2018-06-11,6,2018,915000,1991,0,-122.013097,47.6197138
2956884,78900,430,2018-10-02,10,2018,510000,1941,0,-122.3509697,47.6974169
2911674,375060,6125,2018-01-18,1,2018,359950,1965,0,-122.2741866,47.2604372
2958784,926492,180,2018-10-18,10,2018,365500,1983,0,-122.3438837,47.31391860000001
2960481,399570,340,2018-10-29,10,2018,467000,1948,0,-122.3017528,47.7400897
2941866,691870,170,2018-07-06,7,2018,781000,1966,0,-122.1219561,47.62714159999999
2928457,809840,135,2018-04-30,4,2018,599950,1943,0,-122.3848643,47.508088
2917754,195090,70,2018-03-01,3,2018,375000,1957,2e3,-122.2956863,47.3756141
2956702,570350,230,2018-10-02,10,2018,440000,1980,0,-121.761856,47.4792074
2967732,865161,710,2018-11-07,11,2018,1030000,1999,0,-122.0635997,47.6366834
2925927,664800,10,2018-04-16,4,2018,480000,1957,0,-122.3355416,47.7746454
2956870,17900,1863,2018-10-01,10,2018,420000,2017,0,-122.2711674,47.49239530000001
2952990,573960,1355,2018-09-07,9,2018,3298000,2017,0,-122.2016906,47.6011865
2938240,402770,872,2018-06-21,6,2018,116000,1964,0,-122.2670588,47.7716315
2950238,758920,151,2018-08-22,8,2018,690000,1928,0,-122.375098,47.689772
2957874,720570,100,2018-10-09,10,2018,583000,1978,0,-122.3202948,47.3412769
2962850,259102,100,2018-11-15,11,2018,725000,1987,0,-122.184276,47.6957185
2937106,137080,1425,2018-06-19,6,2018,1900000,1938,0,-122.4116892,47.64275019999999
2927513,856485,250,2018-04-25,4,2018,750000,2011,0,-121.7366669,47.4758735
2961718,402410,956,2018-11-05,11,2018,640500,1977,0,-122.3063881,47.7554009
2919796,276770,4050,2018-03-13,3,2018,1085000,1906,0,-122.3725797,47.67509090000001
2952119,784920,2575,2018-09-10,9,2018,433950,1990,0,-121.8255476,47.5255049
2923039,362994,160,2018-03-27,3,2018,2500000,2006,0,-121.9913125,47.5456785
2949123,614060,49,2018-08-21,8,2018,625000,1952,2004,-122.3498992,47.7144724
2973947,285480,105,2018-09-27,9,2018,100000,1959,0,-122.1758391,47.4987918
2961704,638670,420,2018-10-31,10,2018,377500,1975,0,-122.3635625,47.3105151
2951831,232306,9046,2018-08-29,8,2018,950000,1966,2017,-122.0035365,47.4723902
2930248,32308,9169,2018-05-10,5,2018,570000,1995,0,-121.7728625,47.5015909
2955772,62981,300,2018-10-02,10,2018,1250000,1998,0,-122.0131655,47.6047123
2966899,334210,1245,2018-12-13,12,2018,880000,1991,2009,-122.2068686,47.5179151
2957048,342106,9055,2018-10-03,10,2018,664000,1981,0,-122.022969,47.262759
2929596,128800,190,2018-05-03,5,2018,800000,2002,0,-122.1639191,47.5162674
2935440,668150,160,2018-06-06,6,2018,718000,1968,0,-122.3873058,47.6448396
2946724,701520,235,2018-08-08,8,2018,1220000,1940,0,-122.3683288,47.64771270000001
2962106,140266,280,2018-10-24,10,2018,465000,1986,0,-122.131181,47.4380766
2948088,262176,570,2018-07-10,7,2018,406000,1997,0,-122.1076284,47.3690915
2948156,241330,440,2018-08-15,8,2018,404500,1980,0,-122.328657,47.3281299
2950760,276760,1876,2018-08-22,8,2018,602200,1905,0,-122.384152,47.674054
2941602,686170,55,2018-07-09,7,2018,1365000,1909,0,-122.3159204,47.6387334
2965046,1150,1020,2018-11-15,11,2018,1064000,1992,0,-122.1044694,47.696807
2960777,142350,600,2018-11-01,11,2018,350000,1959,0,-122.1765996,47.45645680000001
2950942,501500,210,2018-08-28,8,2018,1550206,1949,0,-122.3006191,47.6279696
2963326,536020,51,2018-11-17,11,2018,375000,1988,0,-122.3765128,47.297826
2945186,797260,1190,2018-07-27,7,2018,470000,1966,0,-122.3452832,47.5299585
2941412,757770,521,2018-07-06,7,2018,834000,1919,0,-122.3857701,47.5688831
2957888,947700,600,2018-10-15,10,2018,638000,1967,0,-122.1892246,47.7342792
2923264,666100,170,2018-04-02,4,2018,891000,1976,0,-122.1128878,47.6360053
2958804,229140,505,2018-10-22,10,2018,498000,1949,0,-122.3470586,47.7052132
2927368,205120,285,2018-04-20,4,2018,775000,1918,0,-122.4553511,47.3674535
2937061,282408,9040,2018-06-13,6,2018,500750,1975,0,-121.7915032,47.5371712
2963255,172304,9357,2018-11-16,11,2018,325000,1958,0,-122.3242017,47.477474
2959501,177100,300,2018-10-19,10,2018,518000,1976,0,-122.0708837,47.7428997
2933725,866915,670,2018-05-25,5,2018,431000,2008,0,-122.2134976,47.3512163
2962981,982670,1610,2018-11-13,11,2018,635000,2002,0,-122.3034512,47.6015376
2952512,511240,30,2018-09-11,9,2018,700000,1957,0,-122.03916,47.418626
2935041,219330,350,2018-06-06,6,2018,1031000,1980,0,-122.1002242,47.69211790000001
2926907,761120,145,2018-04-13,4,2018,950000,1947,0,-122.3665961,47.71531179999999
2951751,662060,200,2018-09-05,9,2018,610000,1967,0,-122.2730778,47.7679372
2968974,133029,50,2018-12-28,12,2018,385000,1999,0,-122.1742366,47.36464
2950649,638150,590,2018-08-29,8,2018,566500,1942,0,-122.3035385,47.7299869
2935066,637200,30,2018-06-01,6,2018,985000,1938,0,-122.4054768,47.5803327
2963181,717120,445,2018-11-13,11,2018,660000,1908,0,-122.2970282,47.6691843
2966318,42405,9052,2018-12-10,12,2018,595000,1943,0,-122.1652313,47.5929702
2922066,885695,460,2018-03-26,3,2018,478631,1994,0,-122.0307325,47.3839748
2965404,32206,9024,2018-11-13,11,2018,643500,1975,0,-122.0348044,47.42950820000001
2957077,357530,1010,2018-10-05,10,2018,804000,1985,0,-122.065913,47.621554
2966277,202304,9541,2018-11-28,11,2018,445000,1989,0,-122.3257811,47.4604554
2960512,353050,80,2018-10-09,10,2018,315000,1980,0,-122.320573,47.377755
2955887,125020,3700,2018-09-28,9,2018,1200000,1930,0,-122.2889633,47.5884931
2926668,733450,1550,2018-04-25,4,2018,430000,1978,0,-121.7466367,47.46395829999999
2951930,375060,3783,2018-08-27,8,2018,380000,1967,0,-122.2836045,47.264102
2925938,80900,3565,2018-04-16,4,2018,1300000,1911,0,-122.3539627,47.63928989999999
2936884,357030,140,2018-06-15,6,2018,885000,2010,0,-122.157199,47.6780582
2953800,752410,50,2018-08-30,8,2018,442989,1967,0,-122.3154968,47.3689889
2951122,719932,90,2018-08-24,8,2018,760000,1978,0,-122.1283637,47.6929589
2914535,172280,1700,2018-01-30,1,2018,1200000,1940,0,-122.3318071,47.5516999
2954755,403780,200,2018-09-19,9,2018,740000,1958,0,-122.12211,47.6119159
2940519,743700,30,2018-06-28,6,2018,710000,1965,0,-122.1589106,47.6759967
2946014,680460,380,2018-07-31,7,2018,770000,1981,0,-122.1671182,47.761269
2966447,344800,1860,2018-12-13,12,2018,900000,1947,0,-122.2971773,47.7136312
2929007,670511,360,2018-05-03,5,2018,695000,1986,0,-122.185918,47.544645
2919513,944910,80,2018-03-12,3,2018,2950000,1968,2011,-122.2227586,47.6331718
2964898,98420,660,2018-11-21,11,2018,460000,1973,0,-122.168648,47.4341848
2920695,242204,9099,2018-03-14,3,2018,350000,1931,0,-122.2481466,47.37319489999999
2917591,509210,230,2018-02-20,2,2018,372629,1963,0,-122.3102841,47.3832861
2917299,525550,300,2018-02-28,2,2018,525000,1967,0,-122.2005689,47.7716394
2967328,212607,9142,2018-12-17,12,2018,450000,1992,0,-121.9257984,47.7245731
2936984,397170,145,2018-06-15,6,2018,550000,1930,0,-122.3152773,47.7763886
2946617,132506,9080,2018-08-02,8,2018,950000,2e3,0,-121.9745629,47.651068
2926455,954160,10,2018-04-18,4,2018,1300000,1957,0,-122.1742006,47.5958285
2959830,257191,40,2018-10-23,10,2018,425000,1992,0,-122.0089676,47.1951722
2954379,870011,420,2018-08-27,8,2018,456000,1990,0,-122.1896121,47.35901
2957292,713791,80,2018-10-09,10,2018,325000,1993,0,-122.1698485,47.3182914
2956755,614110,640,2018-10-01,10,2018,700000,1925,0,-122.3518818,47.71637990000001
2957643,751850,4890,2018-10-04,10,2018,795000,1918,0,-122.3829631,47.6801644
2966109,327180,1150,2018-12-04,12,2018,1000000,1953,0,-122.4092905,47.647231
2958219,530860,30,2018-10-17,10,2018,830000,1982,0,-122.1840173,47.6730155
2958768,332680,120,2018-10-19,10,2018,455000,1985,0,-122.1895594,47.3146612
2930091,170490,335,2018-05-09,5,2018,763000,1906,0,-122.2788451,47.5550275
2923609,143080,289,2018-04-02,4,2018,579990,2001,0,-122.3531488,47.4733832
2933783,865144,1110,2018-05-24,5,2018,330000,1977,0,-122.0955086,47.3661383
2950364,620443,380,2018-08-23,8,2018,830000,1980,0,-122.1979908,47.7388637
2926057,914110,90,2018-04-20,4,2018,535000,1947,0,-122.3537162,47.74049249999999
2917304,942550,36,2018-02-26,2,2018,656000,1978,0,-122.2975829,47.7669716
2940962,405880,2030,2018-07-02,7,2018,575000,1951,0,-122.2444773,47.5056375
2948467,344800,2115,2018-08-14,8,2018,675000,1941,0,-122.293498,47.7124303
2962686,728490,98,2018-10-18,10,2018,1090000,1979,0,-122.388278,47.7691183
2962490,602150,1440,2018-11-08,11,2018,870000,1930,0,-122.3856489,47.6881086
2967904,410710,306,2018-12-10,12,2018,2450000,2017,0,-122.2073121,47.6218435
2938361,927920,900,2018-06-20,6,2018,887000,1987,0,-122.3926241,47.58439420000001
2930974,113730,740,2018-05-07,5,2018,585000,1983,0,-122.098066,47.7375027
2923092,543030,145,2018-04-04,4,2018,626000,1939,0,-122.2866992,47.68156399999999
2935019,84400,1180,2018-06-06,6,2018,309150,1906,1950,-121.9980454,47.3114683
2953740,793760,130,2018-09-13,9,2018,625000,1988,0,-122.0805181,47.4368108
2954580,335440,63,2018-09-26,9,2018,320000,1955,0,-122.2327383,47.2684597
2956359,954280,580,2018-09-25,9,2018,389625,1977,0,-122.3753555,47.3004474
2959627,142230,220,2018-10-16,10,2018,620000,1991,0,-121.7083004,47.4587224
2917926,551880,61,2018-02-23,2,2018,850000,1957,0,-122.1958212,47.7647185
2933055,137080,3870,2018-05-29,5,2018,1405000,1989,0,-122.4031988,47.6407256
2959326,873198,70,2018-10-25,10,2018,400000,1977,0,-122.3788466,47.3153502
2917102,131070,120,2018-01-31,1,2018,175000,1966,0,-122.2883746,47.3635194
2954449,328130,9,2018-09-10,9,2018,610000,1966,0,-121.9786832,47.534947
2961449,179635,810,2018-11-06,11,2018,335000,1980,0,-122.0925809,47.3677762
2926695,131043,290,2018-04-20,4,2018,705000,2001,0,-122.1095442,47.4373035
2957907,868221,870,2018-10-11,10,2018,625000,2002,0,-122.0221731,47.703
2958162,620410,200,2018-10-08,10,2018,825000,1988,0,-122.1943487,47.7404123
2962072,720000,1204,2018-11-09,11,2018,922000,1976,0,-122.1149867,47.6827337
2959397,272607,9053,2018-10-25,10,2018,865000,1981,0,-121.904713,47.706941
2938062,177594,180,2018-06-25,6,2018,770000,1979,0,-122.1047548,47.7460411
2965714,188812,20,2018-12-06,12,2018,1250000,2e3,0,-121.9952453,47.5807224
2923315,679810,1150,2018-03-28,3,2018,390000,1935,0,-122.3110458,47.7161769
2954087,780190,11,2018-09-17,9,2018,775000,1985,0,-122.068053,47.427175
2930044,369910,100,2018-05-08,5,2018,750000,1962,0,-122.2001708,47.6992627
2962195,398270,3430,2018-11-06,11,2018,590705,1968,0,-122.1941469,47.684658399999996
2915454,212370,305,2018-02-14,2,2018,1365721,1942,0,-122.2800811,47.5240782
2964989,510140,5290,2018-11-27,11,2018,530000,1920,0,-122.3037713,47.7001511
2968684,669900,660,2018-12-18,12,2018,449950,2002,0,-122.1028395,47.3723116
2918840,376305,60,2018-03-07,3,2018,511000,1987,0,-122.2145831,47.7160421
2947958,22406,9100,2018-08-10,8,2018,969220,1987,0,-122.0040242,47.5947894
2966102,281500,60,2018-12-04,12,2018,350000,1984,0,-122.1865014,47.2895215
2944006,510451,390,2018-07-24,7,2018,458500,2002,0,-122.0154564,47.3560423
2934530,885697,200,2018-06-04,6,2018,381000,2e3,0,-122.0359979,47.38562200000001
2930104,670510,260,2018-05-09,5,2018,585000,1986,0,-122.188868,47.54375599999999
2948452,784420,250,2018-08-07,8,2018,1200000,2007,0,-122.2838709,47.42958609999999
2931713,736360,267,2018-05-18,5,2018,1455000,1959,0,-122.2710873,47.6914639
2957214,793600,125,2018-10-09,10,2018,2162500,1927,0,-122.4029882,47.5594836
2948335,438350,20,2018-08-14,8,2018,305000,1969,0,-122.3279485,47.438734
2946897,701800,330,2018-08-01,8,2018,689900,1979,0,-122.2274707,47.74960429999999
2927515,765590,211,2018-04-10,4,2018,770000,1953,0,-122.3372985,47.73536619999999
2944666,801860,600,2018-07-25,7,2018,472500,1951,0,-122.3161161,47.489967
2941420,322604,9440,2018-06-27,6,2018,935000,1964,0,-122.3262257,47.69479579999999
2920432,266300,450,2018-03-19,3,2018,1650000,1934,0,-122.319882,47.62579299999999
2946005,34900,20,2018-08-01,8,2018,1460000,1963,0,-122.226133,47.547899
2931271,664950,220,2018-05-18,5,2018,465000,1961,1998,-122.1541028,47.4945934
2963576,722750,2355,2018-11-01,11,2018,380000,1942,0,-122.1858029,47.4930233
2968587,602150,3885,2018-12-13,12,2018,767000,1940,0,-122.3862118,47.684756899999996
2955125,530910,640,2018-09-25,9,2018,640000,1924,0,-122.371115,47.6790478
2913673,440560,60,2018-01-26,1,2018,300000,1950,0,-122.3494852,47.2791743
2922996,564960,345,2018-03-27,3,2018,1150000,1916,0,-122.2845811,47.5553069
2940226,881640,830,2018-07-02,7,2018,1265000,1911,0,-122.3138671,47.6671895
2950806,955220,110,2018-08-21,8,2018,998880,1983,0,-122.2946587,47.5978316
2945689,789980,721,2018-08-02,8,2018,467000,2007,0,-122.3583246,47.5216924
2929458,789630,164,2018-05-09,5,2018,365000,1955,0,-122.2869136,47.5203558
2968457,611750,2400,2018-12-19,12,2018,710000,1952,0,-122.3389853,47.4314991
2935733,318280,40,2018-06-06,6,2018,915000,2013,0,-122.2298611,47.7449357
2956131,952560,170,2018-10-04,10,2018,749950,1981,0,-122.357838,47.670216
2929816,600453,340,2018-05-02,5,2018,491000,1999,0,-122.1460618,47.3523224
2955435,514400,75,2018-09-27,9,2018,820000,1954,0,-122.2990926,47.707707
2953976,405880,955,2018-09-20,9,2018,838500,1953,0,-122.2401705,47.5046851
2933864,145030,90,2018-05-23,5,2018,260000,1976,0,-122.2177164,47.2852483
2937112,714800,240,2018-06-16,6,2018,426000,1956,0,-122.2798486,47.4417699
2964832,871850,440,2018-11-28,11,2018,600000,1956,0,-122.2537785,47.7397159
2954064,248320,35,2018-09-10,9,2018,1080000,1954,0,-122.3823135,47.521771
2965344,358521,240,2018-12-01,12,2018,530000,1967,0,-122.2224675,47.7246718
2925890,10457,720,2018-04-13,4,2018,435000,1992,0,-122.3587364,47.3052715
2964619,24150,65,2018-11-30,11,2018,455000,1958,0,-122.301396,47.4735489
2932819,82600,575,2018-05-14,5,2018,767000,1943,0,-122.3821427,47.5460708
2942700,927620,1110,2018-07-16,7,2018,1000010,1912,2018,-122.3938532,47.5802497
2956121,423540,515,2018-10-01,10,2018,900000,1912,0,-122.402823,47.659184
2951421,515200,100,2018-09-05,9,2018,425000,1961,0,-122.3243879,47.3327118
2937157,145360,2264,2018-06-12,6,2018,700000,2004,0,-122.2901492,47.72282209999999
2935529,640070,97,2018-06-08,6,2018,775000,1971,0,-122.1798446,47.670769
2968422,685270,311,2018-11-27,11,2018,1745000,1906,0,-122.3180626,47.6235454
2957557,431070,2150,2018-10-08,10,2018,790000,1950,0,-122.3362127,47.69790889999999
2936860,402410,95,2018-06-13,6,2018,435000,1915,0,-122.306696,47.7583946
2964854,132833,240,2018-11-29,11,2018,445000,1978,0,-122.1346252,47.4412169
2936599,232305,9078,2018-06-15,6,2018,771688,1976,0,-122.1395353,47.4702001
2963037,335590,805,2018-10-30,10,2018,280000,1979,0,-122.2492575,47.2666659
2960729,669930,90,2018-11-01,11,2018,451500,2002,0,-122.2705618,47.31545089999999
2934432,261320,158,2018-06-04,6,2018,500000,2005,0,-122.279515,47.4825391
2934124,666902,100,2018-05-31,5,2018,405000,1979,0,-122.2850807,47.3750344
2948361,865143,590,2018-08-17,8,2018,250000,1969,0,-122.0779285,47.3692488
2940354,549310,337,2018-06-26,6,2018,2425000,1958,0,-122.2099367,47.6061129
2957023,399930,320,2018-10-09,10,2018,1440000,1963,0,-122.1153259,47.5838444
2943470,525330,435,2018-07-16,7,2018,535000,1942,0,-122.3378517,47.752061
2957155,720233,910,2018-10-02,10,2018,702500,2003,0,-122.0375031,47.6833927
2950133,178670,270,2018-08-10,8,2018,529000,1995,0,-122.1563393,47.3751425
2955859,144640,1200,2018-10-04,10,2018,245000,1943,0,-122.3302832,47.4862748
2929736,202304,9314,2018-05-01,5,2018,385000,1951,0,-122.3231204,47.4741079
2924786,232607,9039,2018-04-12,4,2018,510000,1996,0,-121.8828195,47.7216367
2962360,721740,970,2018-11-13,11,2018,870000,1923,0,-122.3011627,47.6110573
2913385,662400,80,2018-01-25,1,2018,360000,1968,0,-122.1808856,47.4176522
2952693,214730,50,2018-09-12,9,2018,735000,1940,0,-122.2617058,47.5514839
2956444,540210,35,2018-09-27,9,2018,196950,1907,0,-122.2338857,47.30848229999999
2937590,124500,3115,2018-06-20,6,2018,775000,1921,0,-122.2021294,47.6832109
2938810,208770,50,2018-06-12,6,2018,1711000,1916,0,-122.2911732,47.5838186
2926822,768960,915,2018-04-23,4,2018,275000,1944,0,-122.2407796,47.4903748
2964161,352603,9124,2018-11-21,11,2018,676000,1952,0,-122.3878627,47.6931146
2958165,673170,30,2018-10-05,10,2018,855000,1949,0,-122.396064,47.6850768
2965000,947794,50,2018-11-28,11,2018,699995,2001,0,-122.1397173,47.490928
2958596,408330,2765,2018-10-17,10,2018,748880,1920,0,-122.3345251,47.654495
2922834,36900,690,2018-03-12,3,2018,765000,1904,0,-122.3887465,47.656198
2955323,202555,140,2018-09-21,9,2018,750000,1994,0,-122.1899657,47.7324608
2964896,123310,800,2018-12-03,12,2018,475000,1940,0,-122.1705066,47.6821287
2953026,178550,112,2018-09-14,9,2018,450000,1927,0,-122.3526065,47.7203988
2924017,131150,20,2018-04-04,4,2018,300000,1966,0,-122.2823648,47.33846
2944731,801860,1040,2018-07-18,7,2018,339000,1932,0,-122.3175957,47.4956407
2927246,337450,670,2018-04-25,4,2018,581500,1992,0,-122.1666209,47.4089184
2932900,752495,770,2018-05-04,5,2018,1519500,1986,0,-122.0814921,47.5617844
2963035,221221,250,2018-11-12,11,2018,370000,1980,0,-122.1890732,47.3953639
2958143,359250,90,2018-10-09,10,2018,1206000,1909,0,-122.2998159,47.6346402
2967233,19400,5,2018-12-07,12,2018,675000,1953,0,-122.3918071,47.5664625
2927567,413960,250,2018-04-19,4,2018,1500000,1994,0,-122.1303899,47.547551
2953952,605860,315,2018-09-17,9,2018,702500,1940,0,-122.3014665,47.5944412
2928492,72300,370,2018-05-01,5,2018,1435000,1940,0,-122.2836483,47.65660039999999
2925455,269560,285,2018-04-03,4,2018,508000,1941,0,-122.3782992,47.5307026
2968477,142106,9081,2018-12-20,12,2018,258200,1910,0,-122.0025567,47.307134
2967933,733800,550,2018-12-19,12,2018,290000,1985,0,-122.215032,47.33519099999999
2948047,952110,1183,2018-08-15,8,2018,825000,1910,2008,-122.3462631,47.6648192
2938537,752385,130,2018-06-19,6,2018,435500,1991,0,-122.3160556,47.3791235
2937143,771580,1170,2018-06-15,6,2018,840000,1981,0,-122.0594958,47.6247979
2960045,164650,1840,2018-10-23,10,2018,625000,1906,0,-122.3584082,47.6849374
2967104,618750,190,2018-12-11,12,2018,860000,1990,0,-122.187793,47.5483669
2931023,873213,1000,2018-05-16,5,2018,415000,1978,0,-122.379539,47.3073831
2970378,132832,670,2018-12-20,12,2018,475000,1979,0,-122.123735,47.44264279999999
2953991,327586,150,2018-09-17,9,2018,1078000,1990,0,-122.0988302,47.6889574
2967123,510452,490,2018-12-05,12,2018,475000,2003,0,-122.0063471,47.35044449999999
2948458,607100,350,2018-08-20,8,2018,820000,1959,0,-122.1807385,47.55826709999999
2967616,80800,100,2018-12-17,12,2018,420000,1965,0,-122.173577,47.3581235
2927566,42520,15,2018-04-24,4,2018,380000,1959,0,-122.1688646,47.4982891
2958023,259221,130,2018-10-11,10,2018,1180000,1984,0,-122.1405153,47.5471587
2952603,278770,860,2018-09-10,9,2018,435000,1969,0,-122.1633781,47.50807229999999
2965909,344982,420,2018-12-10,12,2018,870000,2005,0,-122.1769807,47.51452279999999
2917356,177580,1360,2018-02-13,2,2018,545000,1968,0,-122.1001508,47.7399796
2924228,714941,210,2018-04-09,4,2018,295000,1978,0,-122.2859646,47.36760020000001
2956922,79800,636,2018-10-08,10,2018,415000,1981,0,-122.3310998,47.49750650000001
2944554,417460,329,2018-07-18,7,2018,692000,1949,0,-122.2988508,47.5554009
2964908,402350,680,2018-12-03,12,2018,400000,1951,0,-122.2952869,47.75807820000001
2942849,422940,280,2018-07-13,7,2018,720000,1928,0,-122.3848918,47.5723437
